行政區別,村里別,1_柯文哲/吳欣盈,10-016_1_黨籍,2_賴清德/蕭美琴,10-016_2_黨籍,3_侯友宜/趙少康,10-016_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
馬公市,復興里,176,無黨籍及未經政黨推薦,160,民主進步黨,152,中國國民黨,488,4,492,0,492,400,892,55.16
馬公市,長安里,154,無黨籍及未經政黨推薦,234,民主進步黨,256,中國國民黨,644,2,646,0,646,382,1028,62.84
馬公市,中央里,92,無黨籍及未經政黨推薦,284,民主進步黨,232,中國國民黨,608,6,614,0,614,430,1044,58.81
馬公市,啟明里,212,無黨籍及未經政黨推薦,490,民主進步黨,342,中國國民黨,1044,22,1066,0,1066,628,1694,62.93
馬公市,重慶里,206,無黨籍及未經政黨推薦,564,民主進步黨,408,中國國民黨,1178,6,1184,0,1184,604,1788,66.22
馬公市,中興里,200,無黨籍及未經政黨推薦,244,民主進步黨,410,中國國民黨,854,4,858,0,858,658,1516,56.6
馬公市,光復里,488,無黨籍及未經政黨推薦,848,民主進步黨,848,中國國民黨,2184,10,2194,0,2194,1552,3746,58.57
馬公市,光榮里,1072,無黨籍及未經政黨推薦,1300,民主進步黨,2410,中國國民黨,4782,38,4820,0,4820,3038,7858,61.34
馬公市,光明里,356,無黨籍及未經政黨推薦,412,民主進步黨,702,中國國民黨,1470,12,1482,0,1482,1042,2524,58.72
馬公市,朝陽里,1464,無黨籍及未經政黨推薦,2144,民主進步黨,2264,中國國民黨,5872,30,5902,0,5902,4234,10136,58.23
馬公市,陽明里,582,無黨籍及未經政黨推薦,1100,民主進步黨,1070,中國國民黨,2752,30,2782,0,2782,2002,4784,58.15
馬公市,重光里,424,無黨籍及未經政黨推薦,628,民主進步黨,650,中國國民黨,1702,16,1718,0,1718,1182,2900,59.24
馬公市,西衛里,2348,無黨籍及未經政黨推薦,2002,民主進步黨,2470,中國國民黨,6820,68,6888,0,6888,4396,11284,61.04
馬公市,西文里,940,無黨籍及未經政黨推薦,1214,民主進步黨,1442,中國國民黨,3596,16,3612,0,3612,2650,6262,57.68
馬公市,東文里,1080,無黨籍及未經政黨推薦,1274,民主進步黨,1566,中國國民黨,3920,38,3958,0,3958,2670,6628,59.72
馬公市,案山里,442,無黨籍及未經政黨推薦,724,民主進步黨,698,中國國民黨,1864,16,1880,0,1880,1700,3580,52.51
馬公市,光華里,544,無黨籍及未經政黨推薦,294,民主進步黨,364,中國國民黨,1202,10,1212,0,1212,944,2156,56.22
馬公市,前寮里,366,無黨籍及未經政黨推薦,474,民主進步黨,380,中國國民黨,1220,10,1230,0,1230,746,1976,62.25
馬公市,石泉里,892,無黨籍及未經政黨推薦,1020,民主進步黨,1344,中國國民黨,3256,26,3282,0,3282,2142,5424,60.51
馬公市,菜園里,106,無黨籍及未經政黨推薦,216,民主進步黨,180,中國國民黨,502,6,508,0,508,410,918,55.34
馬公市,東衛里,662,無黨籍及未經政黨推薦,800,民主進步黨,1106,中國國民黨,2568,26,2594,0,2594,1760,4354,59.58
馬公市,安宅里,196,無黨籍及未經政黨推薦,310,民主進步黨,268,中國國民黨,774,12,786,0,786,504,1290,60.93
馬公市,烏崁里,280,無黨籍及未經政黨推薦,628,民主進步黨,330,中國國民黨,1238,12,1250,0,1250,906,2156,57.98
馬公市,興仁里,462,無黨籍及未經政黨推薦,606,民主進步黨,580,中國國民黨,1648,8,1656,0,1656,1118,2774,59.7
馬公市,鐵線里,274,無黨籍及未經政黨推薦,444,民主進步黨,280,中國國民黨,998,12,1010,0,1010,566,1576,64.09
馬公市,山水里,436,無黨籍及未經政黨推薦,974,民主進步黨,502,中國國民黨,1912,18,1930,0,1930,1516,3446,56.01
馬公市,鎖港里,702,無黨籍及未經政黨推薦,1448,民主進步黨,824,中國國民黨,2974,24,2998,0,2998,2208,5206,57.59
馬公市,五德里,238,無黨籍及未經政黨推薦,144,民主進步黨,142,中國國民黨,524,4,528,0,528,470,998,52.91
馬公市,井垵里,106,無黨籍及未經政黨推薦,180,民主進步黨,146,中國國民黨,432,6,438,0,438,328,766,57.18
馬公市,嵵裡里,256,無黨籍及未經政黨推薦,386,民主進步黨,554,中國國民黨,1196,12,1208,0,1208,1108,2316,52.16
馬公市,風櫃里,308,無黨籍及未經政黨推薦,740,民主進步黨,294,中國國民黨,1342,24,1366,0,1366,1284,2650,51.55
馬公市,虎井里,150,無黨籍及未經政黨推薦,216,民主進步黨,262,中國國民黨,628,6,634,0,634,1010,1644,38.56
馬公市,桶盤里,112,無黨籍及未經政黨推薦,96,民主進步黨,92,中國國民黨,300,0,300,0,300,312,612,49.02
湖西鄉,湖西村,354,無黨籍及未經政黨推薦,634,民主進步黨,568,中國國民黨,1556,20,1576,0,1576,1116,2692,58.54
湖西鄉,湖東村,104,無黨籍及未經政黨推薦,160,民主進步黨,156,中國國民黨,420,6,426,0,426,350,776,54.9
湖西鄉,青螺村,66,無黨籍及未經政黨推薦,110,民主進步黨,80,中國國民黨,256,0,256,0,256,234,490,52.24
湖西鄉,白坑村,74,無黨籍及未經政黨推薦,112,民主進步黨,114,中國國民黨,300,0,300,0,300,276,576,52.08
湖西鄉,南寮村,144,無黨籍及未經政黨推薦,398,民主進步黨,182,中國國民黨,724,12,736,0,736,656,1392,52.87
湖西鄉,北寮村,96,無黨籍及未經政黨推薦,156,民主進步黨,116,中國國民黨,368,8,376,0,376,272,648,58.02
湖西鄉,紅羅村,202,無黨籍及未經政黨推薦,408,民主進步黨,230,中國國民黨,840,18,858,0,858,678,1536,55.86
湖西鄉,西溪村,330,無黨籍及未經政黨推薦,286,民主進步黨,246,中國國民黨,862,4,866,0,866,846,1712,50.58
湖西鄉,成功村,390,無黨籍及未經政黨推薦,450,民主進步黨,380,中國國民黨,1220,6,1226,0,1226,800,2026,60.51
湖西鄉,東石村,24,無黨籍及未經政黨推薦,60,民主進步黨,36,中國國民黨,120,0,120,0,120,138,258,46.51
湖西鄉,中西村,54,無黨籍及未經政黨推薦,118,民主進步黨,84,中國國民黨,256,2,258,0,258,218,476,54.2
湖西鄉,潭邊村,86,無黨籍及未經政黨推薦,174,民主進步黨,154,中國國民黨,414,2,416,0,416,186,602,69.1
湖西鄉,鼎灣村,150,無黨籍及未經政黨推薦,188,民主進步黨,232,中國國民黨,570,8,578,0,578,728,1306,44.26
湖西鄉,許家村,156,無黨籍及未經政黨推薦,166,民主進步黨,166,中國國民黨,488,2,490,0,490,404,894,54.81
湖西鄉,沙港村,154,無黨籍及未經政黨推薦,568,民主進步黨,226,中國國民黨,948,26,974,0,974,632,1606,60.65
湖西鄉,城北村,156,無黨籍及未經政黨推薦,148,民主進步黨,210,中國國民黨,514,2,516,0,516,286,802,64.34
湖西鄉,太武村,30,無黨籍及未經政黨推薦,62,民主進步黨,28,中國國民黨,120,2,122,0,122,82,204,59.8
湖西鄉,隘門村,276,無黨籍及未經政黨推薦,386,民主進步黨,340,中國國民黨,1002,10,1012,0,1012,846,1858,54.47
湖西鄉,林投村,274,無黨籍及未經政黨推薦,598,民主進步黨,330,中國國民黨,1202,18,1220,0,1220,866,2086,58.49
湖西鄉,尖山村,160,無黨籍及未經政黨推薦,422,民主進步黨,192,中國國民黨,774,14,788,0,788,594,1382,57.02
湖西鄉,龍門村,452,無黨籍及未經政黨推薦,816,民主進步黨,600,中國國民黨,1868,14,1882,0,1882,1600,3482,54.05
湖西鄉,菓葉村,176,無黨籍及未經政黨推薦,436,民主進步黨,198,中國國民黨,810,8,818,0,818,680,1498,54.61
白沙鄉,中屯村,162,無黨籍及未經政黨推薦,228,民主進步黨,258,中國國民黨,648,0,648,0,648,462,1110,58.38
白沙鄉,講美村,180,無黨籍及未經政黨推薦,250,民主進步黨,284,中國國民黨,714,4,718,0,718,626,1344,53.42
白沙鄉,城前村,24,無黨籍及未經政黨推薦,42,民主進步黨,54,中國國民黨,120,2,122,0,122,88,210,58.1
白沙鄉,鎮海村,20,無黨籍及未經政黨推薦,46,民主進步黨,84,中國國民黨,150,0,150,0,150,164,314,47.77
白沙鄉,港子村,72,無黨籍及未經政黨推薦,104,民主進步黨,126,中國國民黨,302,2,304,0,304,268,572,53.15
白沙鄉,岐頭村,42,無黨籍及未經政黨推薦,70,民主進步黨,84,中國國民黨,196,0,196,0,196,242,438,44.75
白沙鄉,小赤村,36,無黨籍及未經政黨推薦,56,民主進步黨,78,中國國民黨,170,2,172,0,172,154,326,52.76
白沙鄉,赤崁村,420,無黨籍及未經政黨推薦,640,民主進步黨,796,中國國民黨,1856,24,1880,0,1880,1684,3564,52.75
白沙鄉,瓦硐村,34,無黨籍及未經政黨推薦,134,民主進步黨,124,中國國民黨,292,0,292,0,292,404,696,41.95
白沙鄉,後寮村,110,無黨籍及未經政黨推薦,384,民主進步黨,196,中國國民黨,690,10,700,0,700,850,1550,45.16
白沙鄉,通梁村,116,無黨籍及未經政黨推薦,342,民主進步黨,278,中國國民黨,736,8,744,0,744,788,1532,48.56
白沙鄉,吉貝村,170,無黨籍及未經政黨推薦,584,民主進步黨,190,中國國民黨,944,4,948,0,948,1868,2816,33.66
白沙鄉,鳥嶼村,134,無黨籍及未經政黨推薦,176,民主進步黨,488,中國國民黨,798,6,804,0,804,1466,2270,35.42
白沙鄉,員貝村,48,無黨籍及未經政黨推薦,62,民主進步黨,182,中國國民黨,292,2,294,0,294,278,572,51.4
白沙鄉,大倉村,74,無黨籍及未經政黨推薦,130,民主進步黨,40,中國國民黨,244,0,244,0,244,280,524,46.56
西嶼鄉,橫礁村,52,無黨籍及未經政黨推薦,104,民主進步黨,116,中國國民黨,272,8,280,0,280,316,596,46.98
西嶼鄉,合界村,74,無黨籍及未經政黨推薦,230,民主進步黨,96,中國國民黨,400,2,402,0,402,396,798,50.38
西嶼鄉,小門村,56,無黨籍及未經政黨推薦,24,民主進步黨,204,中國國民黨,284,6,290,0,290,266,556,52.16
西嶼鄉,竹灣村,156,無黨籍及未經政黨推薦,400,民主進步黨,224,中國國民黨,780,6,786,0,786,844,1630,48.22
西嶼鄉,大池村,122,無黨籍及未經政黨推薦,374,民主進步黨,226,中國國民黨,722,6,728,0,728,622,1350,53.93
西嶼鄉,二崁村,20,無黨籍及未經政黨推薦,102,民主進步黨,32,中國國民黨,154,0,154,0,154,142,296,52.03
西嶼鄉,池東村,158,無黨籍及未經政黨推薦,306,民主進步黨,262,中國國民黨,726,12,738,0,738,654,1392,53.02
西嶼鄉,池西村,40,無黨籍及未經政黨推薦,122,民主進步黨,46,中國國民黨,208,2,210,0,210,224,434,48.39
西嶼鄉,赤馬村,90,無黨籍及未經政黨推薦,314,民主進步黨,124,中國國民黨,528,14,542,0,542,670,1212,44.72
西嶼鄉,內垵村,196,無黨籍及未經政黨推薦,620,民主進步黨,280,中國國民黨,1096,18,1114,0,1114,1350,2464,45.21
西嶼鄉,外垵村,522,無黨籍及未經政黨推薦,442,民主進步黨,950,中國國民黨,1914,12,1926,0,1926,2078,4004,48.1
望安鄉,東安村,108,無黨籍及未經政黨推薦,246,民主進步黨,212,中國國民黨,566,8,574,0,574,816,1390,41.29
望安鄉,西安村,56,無黨籍及未經政黨推薦,158,民主進步黨,152,中國國民黨,366,6,372,0,372,542,914,40.7
望安鄉,中社村,36,無黨籍及未經政黨推薦,132,民主進步黨,68,中國國民黨,236,0,236,0,236,468,704,33.52
望安鄉,水垵村,46,無黨籍及未經政黨推薦,198,民主進步黨,110,中國國民黨,354,0,354,0,354,658,1012,34.98
望安鄉,將軍村,154,無黨籍及未經政黨推薦,526,民主進步黨,204,中國國民黨,884,16,900,0,900,1924,2824,31.87
望安鄉,東坪村,56,無黨籍及未經政黨推薦,112,民主進步黨,36,中國國民黨,204,0,204,0,204,866,1070,19.07
望安鄉,西坪村,12,無黨籍及未經政黨推薦,34,民主進步黨,22,中國國民黨,68,0,68,0,68,380,448,15.18
望安鄉,東吉村,26,無黨籍及未經政黨推薦,74,民主進步黨,58,中國國民黨,158,2,160,0,160,494,654,24.46
望安鄉,花嶼村,60,無黨籍及未經政黨推薦,48,民主進步黨,80,中國國民黨,188,4,192,0,192,408,600,32.0
七美鄉,東湖村,22,無黨籍及未經政黨推薦,92,民主進步黨,44,中國國民黨,158,2,160,0,160,382,542,29.52
七美鄉,西湖村,72,無黨籍及未經政黨推薦,140,民主進步黨,174,中國國民黨,386,16,402,0,402,784,1186,33.9
七美鄉,中和村,106,無黨籍及未經政黨推薦,132,民主進步黨,202,中國國民黨,440,4,444,0,444,832,1276,34.8
七美鄉,平和村,76,無黨籍及未經政黨推薦,102,民主進步黨,84,中國國民黨,262,4,266,0,266,480,746,35.66
七美鄉,海豐村,34,無黨籍及未經政黨推薦,98,民主進步黨,84,中國國民黨,216,8,224,0,224,560,784,28.57
七美鄉,南港村,178,無黨籍及未經政黨推薦,214,民主進步黨,316,中國國民黨,708,10,718,0,718,1618,2336,30.74
